Issue.ID,Number.of.issue.solving.commits.found,Total.additions.made.to.fix.the.issue,Total.deletions.made.to.fix.the.issue,Total.changes.made.to.fix.the.issue,Commits..commit.hashcode..date.of.commit..commit.s.author..number.of.additions.made.by.the.commit..number.of.deletions.made.by.the.commit..number.of.total.changes.made.by.the.commit..approach.used.to.find.the.commit.
6742,1,1,1,2,"(533beab5bbd9547be1872634ebbbd6aaac8bf37d, 2018-04-19 11:25:43 +0200, Thomas Viehmann, 1, 1, 2, LINK)"
6759,1,12,1,13,"(d1a992a85ebce32b3aaa8efc520c35cbb17d97b0, 2018-04-19 18:31:14 -0400, Richard Zou, 12, 1, 13, LINK)"
677,1,1,1,2,"(df8991b1b7549c237bd6a18d77458c7ca00715e0, 2018-03-29 17:27:21 +0000, onnxbot, 1, 1, 2, LINK)"
6773,1,26,5,31,"(d6cbcb43c59cee08df6555a7d3bc3d6212f93741, 2018-12-20 15:18:39 -0800, rory, 26, 5, 31, LINK)"
678,1,2,1,3,"(c33512bdfc2d2bd702bea26d950032b407a5305f, 2019-01-21 09:43:40 -0800, Lu Fang, 2, 1, 3, LINK)"
680,1,17,90,107,"(224f5eabf5cfb3a19abc1819f7dac230500b6bdb, 2017-04-28 10:46:42 -0700, Boris Fomitchev, 17, 90, 107, LINK)"
6817,2,190,40,230,"(cffeb03a2db7dd1b1f4542a0b7050cce370a9053, 2018-10-17 21:02:12 -0700, Sepehr Sameni, 56, 21, 77, LINK), (f98b7780867c847eef27fbf492c9ee8dfe023c20, 2018-04-26 12:54:53 +0200, Thomas Viehmann, 134, 19, 153, LINK)"
6879,1,75,15,90,"(ab5c391100aa0115cca29888141d7c1611d96712, 2018-05-10 08:19:17 -0700, anderspapitto, 75, 15, 90, LINK)"
6885,1,1,1,2,"(b109549bf374202809dfab1a043a8e76fe9a7075, 2019-01-31 11:14:26 -0800, sebftw, 1, 1, 2, LINK)"
6911,1,42,42,84,"(a161639fcdb948639da78c6ca5d18f900654f385, 2018-06-12 02:12:41 -0400, Edward Z. Yang, 42, 42, 84, LINK)"
6917,1,1,1,2,"(5dc5a71d74d4080a4dd99d2037970c4124087f79, 2018-04-26 16:58:27 +0200, Thomas Viehmann, 1, 1, 2, LINK)"
6932,1,8,7,15,"(03767b66dbeb451a1f77348d3eedc402b02cb6ce, 2018-05-13 02:54:26 +0200, Maxim Berman, 8, 7, 15, LINK)"
6959,1,102,42,144,"(c8b5f1d2f8f31781e664917f132af31a9abf9cbd, 2019-06-25 09:04:47 -0700, mal, 102, 42, 144, LINK)"
6962,1,401,294,695,"(02921e79852e8530911ff89a4beaf7e151c0e8d3, 2019-11-07 12:47:33 -0800, Xiang Gao, 401, 294, 695, LINK)"
6968,1,201,187,388,"(ded6fb0293f45b4f6ab70a831e66516266fdc96f, 2019-01-29 12:23:06 -0800, SsnL, 201, 187, 388, LINK)"
6996,1,38,6,44,"(20c965f7d6a664e5b5bd6b1f14762bb2d07f87b5, 2018-04-30 21:02:47 +0200, Thomas Viehmann, 38, 6, 44, LINK)"
7,8,93,19,112,"(0b93974075844601913c6df50f6566418a35eee8, 2021-02-25 14:32:13 -0800, Akao Kazutoshi, 2, 2, 4, LINK), (7e6d932208a866551ca1b9ea7f149d48eb3ad413, 2019-06-05 18:03:51 -0700, Junjie Bai, 7, 1, 8, LINK), (b90cbb841d98aeae435b1d02b1ff211e028cdf5b, 2019-04-05 12:44:49 -0700, Joakim Rishaug, 1, 1, 2, LINK), (cb2ea1770791ac5a942f51d1cb1268e288abe86b, 2019-03-15 16:43:18 -0700, Jack Montgomery, 5, 3, 8, LINK), (be6ad7ddde64cebeec4cd9537ddc3bca9cbe18e5, 2019-02-22 07:54:47 -0800, Will Feng, 8, 8, 16, LINK), (4664808938b22c22abd216008926ecd81cb0c5e5, 2017-09-24 17:07:30 -0700, Igor Sugak, 1, 1, 2, LINK), (4bd220d91a8ba0c629785bcbe18842d1f5e2cfaa, 2017-03-13 08:26:02 -0700, Yangqing Jia, 68, 2, 70, LINK), (b856798020f5d73ce83a8baabf8390303bb3c5ee, 2015-07-27 18:28:44 -0700, Jeff Donahue, 1, 1, 2, LINK)"
7002,1,23,33,56,"(c21a7740765a315673c6a683e1e53ab14958d5bb, 2019-08-09 13:43:19 -0700, Mike Ruberry, 23, 33, 56, LINK)"
7012,1,220,15,235,"(b70b7a80d45f03a80c02035adfc8ea0375cdacec, 2018-04-30 08:48:44 -0700, Peter Goldsborough, 220, 15, 235, LINK)"
7021,1,55,6,61,"(8fbab83c2a036b3ba00944d6c95504b430734db3, 2018-04-30 10:20:00 +0200, Thomas Viehmann, 55, 6, 61, LINK)"
707,1,1,1,2,"(11b9180563705639d96f2bbe0dff5c51b9174e13, 2018-04-13 23:03:37 +0000, onnxbot, 1, 1, 2, LINK)"
7088,1,3,3,6,"(0b0279981dcc0c600a85b94c73b50c04ba05ec71, 2018-05-01 14:29:13 +1000, Joel Wong, 3, 3, 6, LINK)"
7095,1,21,1,22,"(c4078b42b48d8a6dff07658e0f1a40afa7b33f87, 2018-05-03 08:58:32 +0200, Thomas Viehmann, 21, 1, 22, LINK)"
7126,1,1,1,2,"(f6e4fc071a63b8ffe89bbea892e97c598f008120, 2018-11-13 09:38:55 -0800, Stuart Golodetz, 1, 1, 2, LINK)"
7150,1,0,3,3,"(f9393ffc903c8694dda20bceaaf75fb835b04c65, 2018-05-03 04:07:58 -0300, Daniel Bermond, 0, 3, 3, LINK)"
7156,1,20,2,22,"(eaa3f2e6139119bd4dcb7e9539ff1cb804854613, 2018-05-12 23:24:40 -0400, Richard Zou, 20, 2, 22, LINK)"
716,1,1,1,2,"(81676d8554fe6ae37a1b5e9c637caef8ad2d5f30, 2018-04-06 05:17:56 +0000, onnxbot, 1, 1, 2, LINK)"
718,3,10,22,32,"(482e1511ff1626f1e028d27bc04c2bf9d4464bca, 2018-04-05 16:06:29 -0400, Edward Z. Yang, 3, 3, 6, LINK), (d33ec12d1e3f4739e10cacf1436764bc54ff89a3, 2018-04-05 17:57:26 +0000, onnxbot, 1, 1, 2, LINK), (e967b756667c27ab4ae7a1857438459de49f6e7c, 2016-07-25 22:50:43 +0200, Andreas Köpf, 6, 18, 24, LINK)"
719,1,1,1,2,"(15f636bd1057db37b6e2106569a753706e072091, 2018-04-05 20:38:11 +0000, onnxbot, 1, 1, 2, LINK)"
720,1,1,1,2,"(f9b83f2e6c418a9743c6d2b7d641e137285ba9eb, 2018-05-06 19:56:05 +0000, onnxbot, 1, 1, 2, LINK)"
7209,1,2,1,3,"(6363faf1847993c58931b381f6ef84d16af683ae, 2018-05-04 10:51:46 +0200, vfdev, 2, 1, 3, LINK)"
722,1,1,1,2,"(c21ce7e083c65d3adc84d6e0108495eba95ff317, 2018-04-05 19:34:39 +0000, onnxbot, 1, 1, 2, LINK)"
7222,1,3,1,4,"(c719c8032c3585b8f7c3e612fa781a1753dbb7c1, 2018-06-05 22:29:55 +0800, Ir1dXD, 3, 1, 4, LINK)"
7228,1,30,1,31,"(1c3580b6fef05a11666e98c51c97b83429a9223a, 2018-07-17 17:09:14 -0700, vishwakftw, 30, 1, 31, LINK)"
7237,1,1,1,2,"(755d3105b6f61bf3834461fc3bc5bb77bd76a813, 2018-05-08 18:30:47 -0400, Richard Zou, 1, 1, 2, LINK)"
7249,1,1,1,2,"(cf9751207e8b97f5e844aacdaea494a2ba997caf, 2018-05-12 20:30:46 -0700, Mahdi Nazemi, 1, 1, 2, LINK)"
725,1,1,1,2,"(9dfc01b65900aba360f090f9f1e92f90fe22ac9c, 2018-04-13 20:41:22 +0000, onnxbot, 1, 1, 2, LINK)"
726,1,1,1,2,"(2f30fe64fd4a1140ed316291a81fcda4f77d0d98, 2018-04-05 22:17:19 +0000, onnxbot, 1, 1, 2, LINK)"
7266,1,2,2,4,"(3185d8342ec4766ff9a30f3b821374836400b23c, 2018-05-08 18:31:45 -0400, Richard Zou, 2, 2, 4, LINK)"
727,1,1,1,2,"(04fae733234d59f6409485531a049437a5f216e6, 2018-04-16 17:54:50 +0000, onnxbot, 1, 1, 2, LINK)"
728,1,1,1,2,"(5198d2b9ab2f067c3fe86912eab65fbe9a64593d, 2018-04-06 02:30:58 +0000, onnxbot, 1, 1, 2, LINK)"
7286,1,195,210,405,"(03d0a70a4da8351fb6d8274eb09104f737a7c430, 2018-06-27 20:00:53 -0700, Peter Goldsborough, 195, 210, 405, LINK)"
7288,1,195,210,405,"(03d0a70a4da8351fb6d8274eb09104f737a7c430, 2018-06-27 20:00:53 -0700, Peter Goldsborough, 195, 210, 405, LINK)"
7289,1,195,210,405,"(03d0a70a4da8351fb6d8274eb09104f737a7c430, 2018-06-27 20:00:53 -0700, Peter Goldsborough, 195, 210, 405, LINK)"
729,1,1,1,2,"(afaa72716b665907f6da6d0cebc330ace42ecf96, 2018-04-10 02:03:16 +0000, onnxbot, 1, 1, 2, LINK)"
730,1,1,1,2,"(f2130ae495963d5ed47568c677a38b98be742840, 2018-04-06 23:18:10 +0000, onnxbot, 1, 1, 2, LINK)"
7302,1,0,0,0,"(24681a8e4914b46257682891d803e6b09503b7c6, 2018-05-04 16:44:58 -0400, Richard Zou, 0, 0, 0, LINK)"
7318,1,1768,0,1768,"(eac4c5d90171c36ae0359823fdbc8064eb49c079, 2019-01-23 23:07:51 -0500, Edward Z. Yang, 1768, 0, 1768, LINK)"
7320,1,5,7,12,"(976b1d5ec1e2c38a1de36d9d36d0840a4aea7377, 2018-05-12 22:57:07 -0400, Sam Gross, 5, 7, 12, LINK)"
7327,1,16,3,19,"(215fe057ea0c178d5cbfe2e815a251351c7d3263, 2018-05-30 00:32:23 +0530, Vedaanta Agarwalla, 16, 3, 19, LINK)"
733,1,1,1,2,"(26eb08abfae978aca95470069a340ee2f097728b, 2018-04-09 21:58:48 +0000, onnxbot, 1, 1, 2, LINK)"
7354,1,6,1,7,"(54d4fe3f49d781030cb4c3b7ec3944fb2cf7aae3, 2018-12-19 10:34:37 -0800, vfdev-5, 6, 1, 7, LINK)"
741,1,1,1,2,"(432425c76bb8228a2a8720bb1f07a8125538b53b, 2018-04-10 20:44:44 +0000, onnxbot, 1, 1, 2, LINK)"
7415,1,5,0,5,"(d793473e6040f7db398537a9d3225b02122aad30, 2018-06-29 16:42:46 -0700, Ailing Zhang, 5, 0, 5, LINK)"
742,1,39,6,45,"(6bd4ecd15390517c68d598d236ffb0929ade277c, 2017-04-04 21:05:10 -0400, Sam Gross, 39, 6, 45, LINK)"
7420,1,2,2,4,"(9cffe783f16c107d7a26781b5735644faec5a92c, 2018-08-15 12:02:53 -0700, Brian Hart, 2, 2, 4, LINK)"
7434,3,2203,59,2262,"(c2fa1f363bed12484f4ab5e692c4f110e28b23a5, 2018-05-29 14:06:48 -0700, Teng Li, 573, 0, 573, LINK), (0d27d2686c036757baa068ec36da5e846a93b703, 2018-05-17 13:38:06 -0700, Teng Li, 1094, 59, 1153, LINK), (d5e77fb058f20470fe08d5ffee6446534da5516f, 2018-05-10 16:04:19 -0700, Pieter Noordhuis, 536, 0, 536, LINK)"
7441,1,30,12,42,"(6c7a8318c40412e5d9b52b299e424bce5aca2365, 2018-05-10 18:22:13 -0400, Sam Gross, 30, 12, 42, LINK)"
745,2,67,32,99,"(fbd53d87bff67cc12eb5b4d5b20c6e5b3caa461b, 2017-04-12 18:04:43 -0400, Trevor Killeen, 66, 32, 98, LINK), (593f867e3ef74e038c1b282a06d0bbb7c06ad607, 2017-02-15 14:49:03 +0800, Zhou Chang, 1, 0, 1, LINK)"
7464,1,18,16,34,"(1ce5431aaf5318e3f707961337e17924515d02e3, 2018-05-13 21:44:24 +0200, Thomas Viehmann, 18, 16, 34, LINK)"
7502,1,9,22,31,"(c76da6494bad35a44a9b44631b0747ca7f60c807, 2018-05-15 23:57:16 -0400, Richard Zou, 9, 22, 31, LINK)"
751,1,1,1,2,"(3140fe0ed19d6db4a0e5fb08fd6a9d72fbffbb98, 2018-04-13 16:52:17 +0000, onnxbot, 1, 1, 2, LINK)"
7518,1,18,16,34,"(1ce5431aaf5318e3f707961337e17924515d02e3, 2018-05-13 21:44:24 +0200, Thomas Viehmann, 18, 16, 34, LINK)"
7532,1,5,1,6,"(61afbbbd185a153211fc2280b76453b656d51bde, 2018-05-14 21:36:00 +0200, andreh7, 5, 1, 6, LINK)"
757,2,2,2,4,"(241a1e0f52bd0bff05b548674fa3e4d635195528, 2018-04-25 08:16:31 +0000, onnxbot, 1, 1, 2, LINK), (40301c3be7aeab68f9cdb5b9468fc7bc77ed14fb, 2018-04-25 06:05:47 +0000, onnxbot, 1, 1, 2, LINK)"
758,1,1,1,2,"(530e1e89f0ecd3e2d79062ccd9d32f1d3c2f56ad, 2018-04-18 18:20:13 +0000, onnxbot, 1, 1, 2, LINK)"
759,2,13,1,14,"(0e246305aba027a0cc4bac888aa9245cd93f2592, 2018-04-14 01:40:58 +0000, onnxbot, 1, 1, 2, LINK), (c26f6877a001809a5fd3bde1240abd733cde9c02, 2017-04-28 11:57:15 -0400, Trevor Killeen, 12, 0, 12, LINK)"
760,1,1,1,2,"(caadc9301f0534001f9726866cb9db2e2b0e2758, 2018-04-14 22:27:55 +0000, onnxbot, 1, 1, 2, LINK)"
763,1,0,1,1,"(0b476e6456c72855bbc462ca96ec089699834c82, 2017-11-09 13:53:21 -0800, Christoph Conrads, 0, 1, 1, LINK)"
764,1,1,1,2,"(f50f1769eca84a1e4eb46c2f10fc471e6fdca034, 2018-04-17 23:33:10 +0000, onnxbot, 1, 1, 2, LINK)"
7640,1,1,0,1,"(e37da05bd5b0c0b30aa021f8ddc906b282a42fdf, 2018-05-18 11:16:25 -0400, Richard Zou, 1, 0, 1, LINK)"
7645,1,29,9,38,"(f7bc7007d48433ef9ad6e8add86a62c772c6c04d, 2018-05-18 16:39:41 +0200, Thomas Viehmann, 29, 9, 38, LINK)"
7651,1,15,1,16,"(bf95dff85bccc212cfe83c42f98fa6e998d257b3, 2018-05-18 16:35:00 +0200, Thomas Viehmann, 15, 1, 16, LINK)"
768,1,126,6,132,"(c691fc6dc711814a06107d4a9b763f34bff5afca, 2017-07-02 21:39:40 -0700, Christian Sarofeen, 126, 6, 132, LINK)"
7689,1,12,0,12,"(aa214a8b8cc8bb7fa0a655499a709fc580e417db, 2018-05-23 23:28:37 +0200, Thomas Viehmann, 12, 0, 12, LINK)"
771,2,33,22,55,"(188b6e934653b42c0e625dd7226dd036c497125a, 2018-04-20 16:05:40 +0000, onnxbot, 1, 1, 2, LINK), (13a5090695fd5ed89c4005ff03d7359d5739e7f1, 2017-02-25 21:53:30 +0800, Zhou Chang, 32, 21, 53, LINK)"
7722,1,20,1,21,"(d0ca8896d54ef93e0b2ba6c78b674c782c9b6499, 2018-06-07 04:54:23 +0200, Thomas Viehmann, 20, 1, 21, LINK)"
776,3,29,13,42,"(fff80c2c1f81095785963b4fe4315fb36b0a0deb, 2018-04-19 04:53:09 +0000, onnxbot, 1, 1, 2, LINK), (b87f26ce267cb9c327c0913fccc3521aa2949a96, 2016-09-27 20:59:27 +0800, BTNC, 14, 6, 20, LINK), (a0cf6658c57fa54dc82f93574058381f7a63e00c, 2016-09-27 20:59:27 +0800, BTNC, 14, 6, 20, LINK)"
7763,1,2,1,3,"(42a68749bf3efda9d27bb3b594cf154f602c5b3a, 2018-05-29 12:26:39 +0200, Thomas Viehmann, 2, 1, 3, LINK)"
779,2,63,48,111,"(02544f44728fbd6db07350a20bbe26998c4ead84, 2018-04-20 20:05:40 +0000, onnxbot, 1, 1, 2, LINK), (3564b775537f3a49fe8693f502cca87b14319d48, 2016-10-02 03:27:30 +0800, BTNC, 62, 47, 109, LINK)"
7793,1,1,1,2,"(52cbf4b7749a94dad280f96388dd358c96d36cbd, 2018-10-15 16:51:26 -0700, Bowen Bao, 1, 1, 2, LINK)"
7800,1,365,93,458,"(3b886500a0481401267887c21c378c7752e06236, 2018-07-18 14:31:58 -0700, Peter Goldsborough, 365, 93, 458, LINK)"
781,1,1,1,2,"(5945f3a7b40da2732cfe998b7747d6b4e42686a8, 2018-04-21 03:28:57 +0000, onnxbot, 1, 1, 2, LINK)"
7817,1,24,14,38,"(d5c466e5ce93115a8ce4ab18bf4fa661d7ecc102, 2018-05-25 12:56:57 -0700, anderspapitto, 24, 14, 38, LINK)"
782,1,1,1,2,"(6fed2341e9ce71151ca283f23f09db0c6b84d50e, 2018-04-19 19:25:37 +0000, onnxbot, 1, 1, 2, LINK)"
784,2,158,1,159,"(264ffd143c3694df6f39a16ca0c5df3ba34a0d32, 2018-04-19 22:27:53 +0000, onnxbot, 1, 1, 2, LINK), (78ecc2d3b1b8f0e9b0d696a8d3e09424d1d34628, 2017-07-11 13:23:35 -0400, Amartya Sanyal, 157, 0, 157, LINK)"
7849,1,1,1,2,"(8e6cd43291ce29654afcb65cc91c74333a89ded4, 2018-05-30 16:51:23 -0400, Richard Zou, 1, 1, 2, LINK)"
785,1,65,4,69,"(bfaddc0a19ad390988932903268267f05e0e1504, 2017-06-28 21:14:07 -0700, ngimel, 65, 4, 69, LINK)"
7851,1,3,2,5,"(952df2ba8f3cf0117b20cd3505756568ef8b9ddf, 2018-10-22 18:15:01 -0700, Edward Yang, 3, 2, 5, LINK)"
786,1,1,1,2,"(1a53e45558127755a151a8925be25c1f696b07e3, 2018-04-19 23:49:32 +0000, onnxbot, 1, 1, 2, LINK)"
788,1,1,1,2,"(503be98d610b464fd1fd9213ce336cfea22671c9, 2018-04-20 04:35:38 +0000, onnxbot, 1, 1, 2, LINK)"
7881,1,1,1,2,"(15314c7b8e18ca9c8317491286cfa1b2270895c0, 2018-08-30 16:35:31 -0700, Tongliang Liao, 1, 1, 2, LINK)"
789,1,1,1,2,"(945cb0fabc75e07b40a2f8ca821c49f1e113e869, 2018-04-20 05:02:50 +0000, onnxbot, 1, 1, 2, LINK)"
790,2,6,6,12,"(dd1525d3465437beb4da88649fd551a8fe6b3c3a, 2017-06-20 13:55:59 -0700, Davin Wang, 4, 4, 8, LINK), (838842d4b26ef341ca8d0e3fe9866d79a417e998, 2017-02-23 15:59:29 +0800, 陈云, 2, 2, 4, LINK)"
7908,1,55,3,58,"(7f9fd1cc264729c1b9f48e5ac398119999b0cd31, 2018-08-28 10:10:35 -0700, Wei Yang, 55, 3, 58, LINK)"
791,1,1,1,2,"(378f742792a8e11971f89a06846391f0db546e7b, 2018-04-20 15:36:16 +0000, onnxbot, 1, 1, 2, LINK)"
7929,1,998,789,1787,"(c61f0217a536d19c9ff3290067ddcbb9ce3a5c6a, 2018-07-01 05:24:04 -0700, Roy Li, 998, 789, 1787, LINK)"
795,1,1,1,2,"(afea1331133819c930e879a2d0de97112643c1d6, 2018-04-20 23:24:08 +0000, onnxbot, 1, 1, 2, LINK)"
8022,2,28,10,38,"(c21465e32ea0340a3c9eb37be8a569a3e2976598, 2018-06-05 22:03:04 -0400, Edward Z. Yang, 5, 9, 14, LINK), (bf58bb5e59fa64fb49d77467f3466c6bc0cc76c5, 2018-06-05 13:37:05 -0400, Edward Z. Yang, 23, 1, 24, LINK)"
804,3,3,3,6,"(c820fda180346a6062c89171450806836f558f6d, 2018-04-25 08:15:37 +0000, onnxbot, 1, 1, 2, LINK), (e28508afa5e8d8c966325db06d09e246f22835a5, 2018-04-24 23:53:27 +0000, onnxbot, 1, 1, 2, LINK), (06f1c8a2e192fed2d62750a64bb6bfa220f71dca, 2016-05-02 18:59:48 +0200, fsuzanomassa, 1, 1, 2, LINK)"
805,1,9,12,21,"(2d07360938576f3a1df5064fe92aa0b6c2c84e28, 2017-12-11 13:28:14 -0800, Pieter Noordhuis, 9, 12, 21, LINK)"
8076,1,65,31,96,"(6b338c80264280b1c983ba49d0ffa43a499cd2fe, 2018-08-01 19:10:27 -0700, Richard Zou, 65, 31, 96, LINK)"
8084,1,1,1,2,"(4485ce66c293935d36745b9b11d8927aba16d64d, 2018-06-12 20:06:24 -0400, Edward Z. Yang, 1, 1, 2, LINK)"
81,3,56,26,82,"(c8c967fa431920cfb232aeabe85ba6b178fa5a78, 2017-10-06 15:30:25 -0400, Sam Gross, 26, 7, 33, LINK), (18eb4bbdf9563c0620bbc93daa045c2258b63bde, 2017-10-06 15:30:25 -0400, Sam Gross, 26, 7, 33, LINK), (3931beee812cb59904e56f1762cd0acc1fabc32c, 2016-10-17 11:41:21 -0700, Sam Gross, 4, 12, 16, LINK)"
8110,1,38,9,47,"(96a77b5aa80a3d7512e7916c28af469eae353962, 2018-06-04 12:12:59 -0400, Edward Z. Yang, 38, 9, 47, LINK)"
812,2,2550,780,3330,"(b875fb281c92dbe88da279a0ff7ad342e7b28b9e, 2018-05-10 23:14:27 -0700, Paul Jesse Hellemn, 2549, 779, 3328, LINK), (9db779f3314e91cb2ac3ca4b4f0016e37d2457f0, 2018-04-27 04:51:00 +0000, onnxbot, 1, 1, 2, LINK)"
815,1,1,1,2,"(53a8158d6d8e9a6de269f5e53ea078e669ea0ec7, 2018-04-24 22:23:24 +0000, onnxbot, 1, 1, 2, LINK)"
818,1,1,1,2,"(138d69c688af40bdef1982d4c0ef5846bc3cae1c, 2018-04-25 15:48:39 +0000, onnxbot, 1, 1, 2, LINK)"
8208,1,72,19,91,"(fc22bf3e82723178015708ae1265ec14710c2dec, 2018-06-24 23:15:13 +0200, Thomas Viehmann, 72, 19, 91, LINK)"
821,2,2550,780,3330,"(b875fb281c92dbe88da279a0ff7ad342e7b28b9e, 2018-05-10 23:14:27 -0700, Paul Jesse Hellemn, 2549, 779, 3328, LINK), (075ca76c26d07876a4f2b8fe20900a07ea9357d0, 2018-04-25 19:57:13 +0000, onnxbot, 1, 1, 2, LINK)"
823,2,2550,780,3330,"(b875fb281c92dbe88da279a0ff7ad342e7b28b9e, 2018-05-10 23:14:27 -0700, Paul Jesse Hellemn, 2549, 779, 3328, LINK), (6ce376fee374de52554987adf2ed701d509dea9b, 2018-04-27 21:01:58 +0000, onnxbot, 1, 1, 2, LINK)"
8330,1,90,26,116,"(572132fb1701e3c9a16dea50547355773a66a9a2, 2018-09-30 11:45:17 -0700, Wei Yang, 90, 26, 116, LINK)"
8333,1,6,0,6,"(77660a9cbb0498d7951a8e3e53409ac944479d6c, 2018-06-11 12:15:50 -0400, Edward Z. Yang, 6, 0, 6, LINK)"
8335,1,2,2,4,"(0cced57cb8ff14ac04ddf624f4a51c33c864f170, 2018-06-11 21:05:12 -0400, Edward Z. Yang, 2, 2, 4, LINK)"
834,2,2550,780,3330,"(b875fb281c92dbe88da279a0ff7ad342e7b28b9e, 2018-05-10 23:14:27 -0700, Paul Jesse Hellemn, 2549, 779, 3328, LINK), (19cb5a0436736d36cd39f206e1fe4a904c8ab735, 2018-04-26 22:17:52 +0000, onnxbot, 1, 1, 2, LINK)"
8351,1,15,0,15,"(9abc66674559ac214dad31ca42bc0d981d5260db, 2018-09-13 11:51:17 -0700, Roy Li, 15, 0, 15, LINK)"
836,2,2550,780,3330,"(b875fb281c92dbe88da279a0ff7ad342e7b28b9e, 2018-05-10 23:14:27 -0700, Paul Jesse Hellemn, 2549, 779, 3328, LINK), (f6083b343b8d13c267cee348ca35b426ac616821, 2018-04-27 18:06:39 +0000, onnxbot, 1, 1, 2, LINK)"
8366,1,179,17,196,"(c1dce21fd5505085ef148aa9d70a312d8d14257f, 2018-09-11 13:06:47 -0700, Thomas Viehmann, 179, 17, 196, LINK)"
8385,1,16,0,16,"(ad6d62250ae4be3face0a75ce98470dde249cf5a, 2018-08-01 14:59:27 -0700, Richard Zou, 16, 0, 16, LINK)"
839,2,2550,780,3330,"(b875fb281c92dbe88da279a0ff7ad342e7b28b9e, 2018-05-10 23:14:27 -0700, Paul Jesse Hellemn, 2549, 779, 3328, LINK), (bb9c8592532749ce14617fa81b90e302d1ae3f34, 2018-04-28 04:18:49 +0000, onnxbot, 1, 1, 2, LINK)"
8410,1,368,208,576,"(f74207c99fea86e8a613a037f3c15c31dfff2887, 2018-06-25 18:40:04 -0700, Zachary DeVito, 368, 208, 576, LINK)"
8420,1,10,3,13,"(f1b512430619e3b747f63117d2406f070fba2b65, 2018-06-13 14:26:28 -0400, Vishwak Srinivasan, 10, 3, 13, LINK)"
8439,1,73,60,133,"(75f49befeb922a577a1e0e38f26e963b57c1f8ea, 2018-09-13 12:25:20 -0700, Roy Li, 73, 60, 133, LINK)"
845,3,2610,800,3410,"(b875fb281c92dbe88da279a0ff7ad342e7b28b9e, 2018-05-10 23:14:27 -0700, Paul Jesse Hellemn, 2549, 779, 3328, LINK), (bf9fab3cf36eead4279b05a01a2fe0030cfe47b5, 2018-04-30 19:45:21 +0000, onnxbot, 1, 1, 2, LINK), (62063b2f62ad21cf8bb6401a4bb03c152045693a, 2017-03-15 15:08:05 +0000, Alykhan Tejani, 60, 20, 80, LINK)"
8452,1,40,17,57,"(0bd9e96b0860a521307d38b54e164d0cdd80e48b, 2018-06-28 16:02:30 -0700, Wanchao Liang, 40, 17, 57, LINK)"
846,2,2550,780,3330,"(b875fb281c92dbe88da279a0ff7ad342e7b28b9e, 2018-05-10 23:14:27 -0700, Paul Jesse Hellemn, 2549, 779, 3328, LINK), (ca8ee4c1e1ece7c49b99f3cb8888629ff39f3647, 2018-05-01 17:54:27 +0000, onnxbot, 1, 1, 2, LINK)"
847,2,129,1,130,"(e6330559c8769d4f9bfe4e1a11301a8cbfd63081, 2018-05-02 16:41:28 +0000, onnxbot, 1, 1, 2, LINK), (02e5367bdd82df0aaff0224eea91c7653b92d0aa, 2017-08-06 12:58:50 -0700, Geunsik Lim, 128, 0, 128, LINK)"
8481,1,36,19,55,"(623ae0c07c83d217b7ba2efabfddd4ce59cdd934, 2018-07-01 22:12:49 -0700, Tongzhou Wang, 36, 19, 55, LINK)"
849,2,2550,780,3330,"(b875fb281c92dbe88da279a0ff7ad342e7b28b9e, 2018-05-10 23:14:27 -0700, Paul Jesse Hellemn, 2549, 779, 3328, LINK), (881af544fdbeb09ee25aa8c583ca72aea7260f1f, 2018-04-30 07:00:36 +0000, onnxbot, 1, 1, 2, LINK)"
8502,1,172,164,336,"(47c1badf9003afd7f6959ba3e91f325085947f32, 2018-07-27 22:47:29 -0700, Wanchao Liang, 172, 164, 336, LINK)"
8508,1,2,0,2,"(49a3e49627c71a4abe551c832e4720e8b21704fe, 2018-06-25 18:06:51 -0400, Praveen Palanisamy, 2, 0, 2, LINK)"
8515,1,49,4,53,"(7671f4ab1c921888554bef92d1cee55785bcf232, 2018-09-17 14:03:14 -0700, David Riazati, 49, 4, 53, LINK)"
8516,1,156,86,242,"(3d43a8244091ff4ffa70404110263e202fd94a0c, 2018-08-23 15:06:16 -0700, Zachary DeVito, 156, 86, 242, LINK)"
8518,1,8,5,13,"(4ed5b9267cf3953b89b2247081b77b0e1c1a7985, 2018-08-01 16:02:28 -0700, Jenny Ramseyer, 8, 5, 13, LINK)"
8520,1,31,7,38,"(4bf5fc44c86d835f4812e7b3baffae9c65de0677, 2018-09-07 15:25:07 -0700, David Riazati, 31, 7, 38, LINK)"
8525,1,31,7,38,"(4bf5fc44c86d835f4812e7b3baffae9c65de0677, 2018-09-07 15:25:07 -0700, David Riazati, 31, 7, 38, LINK)"
853,2,2550,780,3330,"(b875fb281c92dbe88da279a0ff7ad342e7b28b9e, 2018-05-10 23:14:27 -0700, Paul Jesse Hellemn, 2549, 779, 3328, LINK), (c5978db0944800afa2b5cd3a8644e48762baa126, 2018-04-30 15:37:06 +0000, onnxbot, 1, 1, 2, LINK)"
8560,1,34,2,36,"(656e81db9372ea62f80155acded8b90b3445f0fd, 2018-09-06 07:43:10 -0700, Richard Zou, 34, 2, 36, LINK)"
