Issue.ID,Number.of.issue.solving.commits.found,Total.additions.made.to.fix.the.issue,Total.deletions.made.to.fix.the.issue,Total.changes.made.to.fix.the.issue,Commits..commit.hashcode..date.of.commit..commit.s.author..number.of.additions.made.by.the.commit..number.of.deletions.made.by.the.commit..number.of.total.changes.made.by.the.commit..approach.used.to.find.the.commit.
5143,1,0,1,1,"(c8929e2e6e1dcb7e8e0feda6f917bf9b61d851b1, 2016-10-26 08:04:41 -0800, Asim Shankar, 0, 1, 1, LINK)"
5169,1,2,1,3,"(dde4e3caff94e3c47b4868615365936883cb31a1, 2016-10-27 16:00:00 -0700, guschmue, 2, 1, 3, LINK)"
519,1,1,1,2,"(d851fbed77f6998dd9bab6ee045077a6c61ff44d, 2019-02-05 22:27:39 -0800, Abolfazl Shahbazi, 1, 1, 2, LINK)"
52,1,318,1,319,"(bbe771a33d6a1561194cbad84db4e97bb85cc672, 2019-07-25 15:42:41 -0700, Denis Khalikov, 318, 1, 319, LINK)"
5236,1,4,2,6,"(2b703011163454ae15ba07ec89dd6bd2d8633a00, 2016-11-03 01:25:46 +0800, Burness Duan, 4, 2, 6, LINK)"
5251,1,4,1,5,"(d131c5d35b9ef01b6cc5776ca6b0725f83ad35b6, 2016-11-04 01:55:27 +0800, a7744hsc, 4, 1, 5, LINK)"
529,1,1,1,2,"(be91852fbcb6c86afac465f41eee3bd0ba0c538c, 2015-12-17 10:27:14 -0800, Martin Wicke, 1, 1, 2, LINK)"
53,1,1505,242,1747,"(fe589d9e7caea582beed160ad47e55f537a8403e, 2017-05-31 06:15:23 +0100, Luke Iwanski, 1505, 242, 1747, LINK)"
5316,1,124,101,225,"(9113b25790bfc4e2da1876a78d74382f776bf02a, 2016-11-02 17:57:50 -0800, Jonathan Hseu, 124, 101, 225, LINK)"
537,1,41,15,56,"(69b38d3672e7c3dac7173ad8e74ffd195263914c, 2015-12-18 14:40:07 -0800, Lukasz Kaiser, 41, 15, 56, LINK)"
5380,1,1,0,1,"(b725df4aaf4fde1139f7204bae31650a25348e0f, 2016-11-03 11:40:56 -0800, Vijay Vasudevan, 1, 0, 1, LINK)"
539,1,2,2,4,"(1b69b6873e0fa0e510797c7dca01563de2988838, 2015-12-18 10:05:16 -0800, Derek Murray, 2, 2, 4, LINK)"
54,4,2249,276,2525,"(f577e958bad27b0de36bd6bc70ec2b33cccacb7e, 2019-07-30 09:42:33 -0700, Denis Khalikov, 445, 16, 461, LINK), (ef67a29e9d41ebec1484f905db511828c1cb5b09, 2019-07-30 09:42:33 -0700, Denis Khalikov, 297, 16, 313, LINK), (fe589d9e7caea582beed160ad47e55f537a8403e, 2017-05-31 06:15:23 +0100, Luke Iwanski, 1505, 242, 1747, LINK), (1c131f29d7877e3155f1e58ef3aa99b51faf399b, 2016-08-19 13:16:03 -0800, Andrew Selle, 2, 2, 4, LINK)"
540,1,4,6,10,"(48cc3eae7e00867002c88cc73244560ba61be85e, 2015-12-18 14:39:49 -0800, Derek Murray, 4, 6, 10, LINK)"
5401,1,26,19,45,"(f8573271af6d5d4907709cd570320fec0db33780, 2016-11-16 14:20:30 -0800, Mustafa Ispir, 26, 19, 45, LINK)"
542,1,1,1,2,"(6c576f017156cc0bf50e2dd2cd42b2ab8db9bffe, 2016-03-08 15:25:25 -0800, Geoffrey Irving, 1, 1, 2, LINK)"
5438,1,83,11,94,"(e6e8d8715552d8890c0dd10f49ec3dff931a9926, 2016-11-17 13:59:10 -0800, Jonathan Hseu, 83, 11, 94, LINK)"
5487,1,2,2,4,"(903167fe3ef9348c879e7dd2c0c7ec1a9e244acc, 2016-11-09 08:08:27 +0200, Adriano, 2, 2, 4, LINK)"
5514,1,1,1,2,"(0e418320250c64f5a5beaacecd39713f99b8a80f, 2017-02-24 23:31:18 -0500, tbonza, 1, 1, 2, LINK)"
5517,1,0,4,4,"(8eadfadba54fff373da822554b94f5e280e5eab5, 2016-11-10 15:25:39 -0800, Derek Murray, 0, 4, 4, LINK)"
553,1,9,27,36,"(753f680cb10f4a3dcf71ea6de03752e09ebc2afa, 2015-12-21 13:31:53 -0800, Derek Murray, 9, 27, 36, LINK)"
5576,1,9,4,13,"(5729571e6f6ef07c0303b6c1a4df2615dc0ed0c5, 2016-11-17 10:57:14 -0800, Derek Murray, 9, 4, 13, LINK)"
5588,1,66,43,109,"(16a4bc203b90f0eff07df369d9d8fe6260c99aef, 2017-03-03 14:44:23 -0800, Eugene Brevdo, 66, 43, 109, LINK)"
56,5,41435,9948,51383,"(16c7ece1fd1594c467be7bd6163d55aa91717ff8, 2020-09-28 13:17:36 -0700, Bruce Fontaine, 4, 0, 4, LINK), (8ca02e0fd561ea570b4c596259579cf89fe370bb, 2019-07-31 11:10:17 -0700, Denis Khalikov, 178, 1, 179, LINK), (4ca0e2c71a954ac97ac9aaffdf0e9e8b6469e50a, 2019-07-31 11:10:17 -0700, Denis Khalikov, 263, 1, 264, LINK), (cf7c008ab150ac8e5edb3ed053d38b2919699796, 2017-06-28 11:07:44 -0700, Yifei Feng, 35256, 8213, 43469, LINK), (1699d904afa9568db12d4948a330947048b68e96, 2017-06-22 16:20:32 +0100, John Lawson, 3, 1, 4, LINK)"
5622,1,2,0,2,"(95d2a35ff60369775992879389648fa401e1dab8, 2016-11-16 17:04:55 -0800, Martin Wicke, 2, 0, 2, LINK)"
5639,1,2,0,2,"(9a48b7570a94fe3590a6453918aa5a3b1dae7b19, 2016-12-07 13:18:57 -0800, Pete Warden, 2, 0, 2, LINK)"
5652,1,1,10,11,"(1b531b9d88361a3b8506399d5edae155125c5371, 2016-11-18 12:52:07 -0800, A. Unique TensorFlower, 1, 10, 11, LINK)"
57,3,1566,254,1820,"(fe589d9e7caea582beed160ad47e55f537a8403e, 2017-05-31 06:15:23 +0100, Luke Iwanski, 1505, 242, 1747, LINK), (79eed0389370dad7210312975b101489b6dc9f8c, 2016-02-13 21:49:36 -0800, Illia Polosukhin, 46, 10, 56, LINK), (b729f46b2db01b4b53e2a79b773f7269fea0bc0a, 2016-02-02 19:45:31 -0800, Illia Polosukhin, 15, 2, 17, LINK)"
571,1,88,0,88,"(eef2aaa3f7931cc3c0e7bbc6757386cfbcf5e3ef, 2015-11-19 13:26:35 -0500, MarkDaoust, 88, 0, 88, LINK)"
5738,1,22,17,39,"(b5c22c1c201fd4b3d4359331f61728e715724274, 2016-11-23 14:34:40 -0800, A. Unique TensorFlower, 22, 17, 39, LINK)"
5759,1,2,2,4,"(7544aeec4886e430690f2ef5a44d04cacf2e44cd, 2016-11-22 12:57:34 +0000, Abhishek Aggarwal, 2, 2, 4, LINK)"
5764,2,2,0,2,"(7fe08e33138edf6889e3cbc56a3cc56a844ad863, 2017-02-03 16:08:11 -0800, Andrew Harp, 1, 0, 1, LINK), (c43c858646d782a54b8b581d99d5ebc8b7b7b3b3, 2017-02-03 16:08:11 -0800, Andrew Harp, 1, 0, 1, LINK)"
5770,1,4,2,6,"(9c887941d52fe9a3e5d7da3efb30639e89228f0c, 2017-06-30 15:32:36 -0700, Andrew Selle, 4, 2, 6, LINK)"
58,4,138,23,161,"(1b4a7714b3db0b9cde093a7493f1fbdb1c087aba, 2019-08-20 10:43:45 -0700, Diego Caballero, 49, 7, 56, LINK), (b8b95002628275e1ed6fbc5342f8c8835a0cd7b3, 2019-08-07 10:31:14 -0700, Diego Caballero, 30, 7, 37, LINK), (ab0291224c3460ac7cf06d1a073afd2291dd0435, 2019-08-07 10:31:14 -0700, Diego Caballero, 53, 9, 62, LINK), (1e416cd23464aa77d23a2d63a9f7df12325d6491, 2015-12-21 13:31:21 -0800, Martin Wicke, 6, 0, 6, LINK)"
5804,1,106,2,108,"(c89ebd31d6d729704d77a712c7103f0a7e5353e1, 2017-10-24 08:36:47 -0700, A. Unique TensorFlower, 106, 2, 108, LINK)"
5807,1,4,11,15,"(51ae55c4e782c7577e10e51ee54721593204f396, 2016-11-23 09:49:33 -0800, Vijay Vasudevan, 4, 11, 15, LINK)"
5818,1,1,6,7,"(0d805b42bdddf23527d35d434cee07d836894d28, 2016-11-23 16:03:00 -0800, Derek Murray, 1, 6, 7, LINK)"
582,1,45,0,45,"(8ac009728db931ef3119a337bd23250c89bc7efe, 2016-03-25 19:53:20 -0800, Manjunath Kudlur, 45, 0, 45, LINK)"
5832,1,13,0,13,"(801f0a9ef88072b42c4b884822a7e8977979e06c, 2016-11-27 22:12:49 +0100, Xingdong Zuo, 13, 0, 13, LINK)"
586,1,18,12,30,"(a26aad7dcfa604506ba2c5aa76ee36dc9b6d701a, 2016-12-13 12:06:11 -0800, A. Unique TensorFlower, 18, 12, 30, LINK)"
5871,1,12,0,12,"(0e1ff10ec3c4dd3f44cd312fa392aa04e9f3c662, 2016-12-08 13:22:27 -0800, Manjunath Kudlur, 12, 0, 12, LINK)"
5876,1,107,20,127,"(42add47d50ae7572dbd3a4b69711b800a429ec1b, 2016-12-09 11:24:49 -0800, Vijay Vasudevan, 107, 20, 127, LINK)"
59,2,44,2,46,"(047cb2280d3caf17ae187412ef7bf0b629557fe5, 2019-08-02 08:23:48 -0700, Diego Caballero, 4, 1, 5, LINK), (bda264f0591f8cbaf68fc497f9af0a5e11086c59, 2019-08-02 08:23:48 -0700, Diego Caballero, 40, 1, 41, LINK)"
5946,1,4,4,8,"(689f7a0b8468c8feec4d2a6db54bb6bc3759fbe2, 2016-11-29 23:54:42 -0800, Gunhan Gulsoy, 4, 4, 8, LINK)"
5986,1,3,2,5,"(45254d9d7f790f97746775967637773d137682a9, 2016-11-30 17:00:20 -0800, Derek Murray, 3, 2, 5, LINK)"
6,2,35258,8213,43471,"(cf7c008ab150ac8e5edb3ed053d38b2919699796, 2017-06-28 11:07:44 -0700, Yifei Feng, 35256, 8213, 43469, LINK), (3faa4d2d9672fb6f8ba8f80a0df45dabeb5a3382, 2017-06-26 10:16:32 -0700, A. Unique TensorFlower, 2, 0, 2, LINK)"
6027,1,3,3,6,"(a1e064fc6d738a66b9104306505e8a1a7e49c752, 2016-12-01 15:35:02 -0800, Vincent Vanhoucke, 3, 3, 6, LINK)"
603,1,4,4,8,"(c90113175756e2505b6fdedd106fbe7b9670845d, 2015-12-23 11:05:03 -0800, Vijay Vasudevan, 4, 4, 8, LINK)"
6034,1,15,3,18,"(5e07ab3ff51b06c3291789ac0e65499217f720d1, 2018-07-27 07:32:47 -0700, Vitaly Lavrukhin, 15, 3, 18, LINK)"
6036,1,4,4,8,"(605bf2a513eb71828aeabc5accfa790661cce78a, 2016-12-03 09:18:08 +1100, Ronny, 4, 4, 8, LINK)"
6083,2,6,6,12,"(e088c887200ab3cb1ae4f501e11ba2b14456ef11, 2016-12-05 09:59:53 -0800, Derek Murray, 3, 3, 6, LINK), (669b2cc9fa02527c87e9f82bd4ac7d76e715d2a8, 2016-12-05 09:59:53 -0800, Derek Murray, 3, 3, 6, LINK)"
61,3,2488,277,2765,"(1415114e444dfa9cc40e9074aa8985bd0302d061, 2019-08-01 13:05:28 -0700, Denis Khalikov, 394, 8, 402, LINK), (04df3bea68e2440ec1185950ff86736539d26d85, 2019-08-01 13:05:28 -0700, Denis Khalikov, 589, 27, 616, LINK), (fe589d9e7caea582beed160ad47e55f537a8403e, 2017-05-31 06:15:23 +0100, Luke Iwanski, 1505, 242, 1747, LINK)"
6115,2,20,20,40,"(9ff4b1a423783299d88565ece61ad2f4d133805c, 2016-12-06 08:46:04 -0800, Derek Murray, 10, 10, 20, LINK), (b5e6d667d28f8dd1ea21ed428fa560b0d4720afa, 2016-12-06 08:46:04 -0800, Derek Murray, 10, 10, 20, LINK)"
6136,1,21,0,21,"(c5fb76889307e6dae92312ea68383d8ae8f47277, 2016-12-07 21:47:31 +0200, Adriano Carmezim, 21, 0, 21, LINK)"
616,1,237,63,300,"(4da1ccb9ff7fe1cba97fe4404db505ae47d28235, 2019-08-08 14:59:46 +0000, Peng Sun, 237, 63, 300, LINK)"
62,2,2,0,2,"(99b9869d529a22291e34817f191d8a53ec54cd2e, 2019-08-01 13:39:21 -0700, Eric Schweitz, 1, 0, 1, LINK), (8e059c6a5fdbf2937db11e61a9824fc69d346766, 2019-08-01 13:39:21 -0700, Eric Schweitz, 1, 0, 1, LINK)"
6263,1,6,1,7,"(b8969d12f9260a7b1981b8d22788aa1f8c8cbbb6, 2017-11-28 15:44:48 -0800, Martin Wicke, 6, 1, 7, LINK)"
6342,1,1,1,2,"(7314d0853e2ee7d64526ad3b1dcaa08591199bfb, 2017-02-15 14:54:53 -0800, Martin Wicke, 1, 1, 2, LINK)"
6377,1,207,74,281,"(f3d5990d6971faf9b15f5e6fa53e2e640742b8e0, 2017-01-06 12:57:14 -0800, A. Unique TensorFlower, 207, 74, 281, LINK)"
64,2,14,0,14,"(aefad5a65c8653385b39121635414a0c522e2ab0, 2019-08-08 01:05:26 -0700, Eric Schweitz, 5, 0, 5, LINK), (f70b56ad25d7e6e3899b2042722ed53422bbedd7, 2019-08-08 01:05:26 -0700, Eric Schweitz, 9, 0, 9, LINK)"
6509,1,20,4,24,"(cf9818e1725d8f6229c1865eb26549725c04959a, 2017-01-14 10:03:01 -0800, Derek Murray, 20, 4, 24, LINK)"
6549,1,13,1,14,"(eeb13cdbac643014674940324465a78307d81a86, 2017-01-01 02:22:37 -0500, terrytangyuan, 13, 1, 14, LINK)"
6558,1,0,2,2,"(1e4d6f1c32be198a682518f1afce03c017c0aa11, 2017-01-10 20:13:14 -0800, Victor Costan, 0, 2, 2, LINK)"
6594,1,1,1,2,"(ecf97ee5f2e386be31fde8ca790d48786b969103, 2017-01-05 01:59:19 -0500, Andrew Hundt, 1, 1, 2, LINK)"
6602,1,1,0,1,"(02d2385b8c33e89b53e49bc89e646b54de920bad, 2017-01-04 15:04:39 -0800, Vijay Vasudevan, 1, 0, 1, LINK)"
6616,1,2,1,3,"(9d3efca71e9a6250802dcdc3d19152f3acf0c675, 2017-04-17 14:12:43 -0800, Suharsh Sivakumar, 2, 1, 3, LINK)"
6620,2,126,4,130,"(0282f080fa0555a0f4af1a0293e529327d09b153, 2018-02-06 16:25:59 -0800, James Qin, 63, 2, 65, LINK), (0282f080fa0555a0f4af1a0293e529327d09b153, 2018-02-06 16:25:59 -0800, James Qin, 63, 2, 65, REGEX)"
6647,1,1,1,2,"(7314d0853e2ee7d64526ad3b1dcaa08591199bfb, 2017-02-15 14:54:53 -0800, Martin Wicke, 1, 1, 2, LINK)"
67,1,10,10,20,"(ee6e2fb5b68773195c498aad37a1aeec2f908e59, 2019-08-05 01:39:26 -0700, Denis Khalikov, 10, 10, 20, LINK)"
6717,1,33,13,46,"(b39773478542bf812a12715f7f753f9a88e5e86c, 2017-01-18 15:36:06 -0800, Eugene Brevdo, 33, 13, 46, LINK)"
6720,1,2663,973,3636,"(371c96df55a7b23eb8d8496fb477b473fd137fcc, 2019-02-28 19:12:06 -0800, A. Unique TensorFlower, 2663, 973, 3636, LINK)"
6735,1,2,1,3,"(11fbea4ccf3ec0b354c5a31a109ac35cb457fc8e, 2017-01-14 23:28:46 -0800, Yaroslav Bulatov, 2, 1, 3, LINK)"
6736,1,10,5,15,"(f25907ec4f823028adbaa675d9a1fe476202795e, 2017-01-11 18:59:15 +0100, Dr. Kashif Rasul, 10, 5, 15, LINK)"
674,1,1,4,5,"(5b68a7e8703ea58c603a0be3b6aea4e097ffbc81, 2016-01-12 12:28:57 -0800, A. Unique TensorFlower, 1, 4, 5, REGEX)"
6741,1,35,1,36,"(ca6131130a25e00646972dfed2256ad2d633743c, 2017-01-10 16:03:33 -0800, Andrew Selle, 35, 1, 36, LINK)"
6742,1,40,7,47,"(e1362157e33a6fd6a66caefd083bd4afc27dc030, 2016-12-27 11:00:12 -0800, Derek Murray, 40, 7, 47, LINK)"
6749,1,12,1,13,"(fa867b0e3fe5f6c36405a7019ec6b8b0e001bed5, 2017-06-29 22:32:25 +0000, Yong Tang, 12, 1, 13, LINK)"
6766,1,16,4,20,"(07e6ca0ac7cdfcb6105fb3410fc68355c04df1d5, 2018-01-23 13:12:40 -0800, Yong Tang, 16, 4, 20, REGEX)"
6780,1,32,18,50,"(b0006cef925d0588cc53a57951c370c83d8e5de9, 2017-02-22 14:30:58 -0800, Jonathan Hseu, 32, 18, 50, LINK)"
6799,1,18,2,20,"(2abef5cebb7d8771f610d213bc900b7ab7aea47e, 2017-01-11 22:14:44 -0800, Asim Shankar, 18, 2, 20, LINK)"
6809,2,2,3,5,"(088b2d49e9dd0ce752b0019c7e543c249e0a8052, 2017-02-08 21:20:10 -0800, gunan, 2, 2, 4, LINK), (0c68156ffcf918df905f9f39a632888724c66c3b, 2017-02-07 20:04:34 -0800, gunan, 0, 1, 1, LINK)"
6823,1,38,5,43,"(6ed5eaaac13540c1b9d5a7549b2c82aac91ba318, 2017-01-25 10:25:36 -0800, Justine Tunney, 38, 5, 43, LINK)"
6854,2,214,30,244,"(bd371a33810ecb7957fa952b2af0e6dc33f9341c, 2017-01-17 09:05:39 -0800, Peter Hawkins, 107, 15, 122, LINK), (88499af956956a11f8daa309881952f2fcba7120, 2017-01-17 09:05:39 -0800, Peter Hawkins, 107, 15, 122, LINK)"
686,1,13,1,14,"(b18bd346f523092af2beb5c1a10a8b35a9698188, 2016-01-12 16:55:21 -0800, David G. Andersen, 13, 1, 14, LINK)"
6869,1,42,23,65,"(c058a01d99621c7220c57e4f8c5ee6efd163ed03, 2017-01-17 15:06:43 -0800, Jonathan Hseu, 42, 23, 65, LINK)"
69,2,523,63,586,"(ec44652f2b852b94a1f69f42e1a8c1cf8085de59, 2019-08-08 18:29:23 -0700, Nagy Mostafa, 189, 31, 220, LINK), (ee6dbf9f4570869c3356ab5f43524135b480842f, 2019-08-08 18:29:23 -0700, Nagy Mostafa, 334, 32, 366, LINK)"
6931,2,30,0,30,"(5147b75ea8cb3fdc6b864f842ca48c65b2bf2c64, 2017-01-19 16:24:46 -0800, Asim Shankar, 15, 0, 15, LINK), (135729a045538335aefe4404581d793590ec975a, 2017-01-19 16:24:46 -0800, Asim Shankar, 15, 0, 15, LINK)"
6969,1,20,2,22,"(8499dc1ee56b40a6e1f16ccbf3073a12523a0f58, 2017-01-20 10:34:19 -0800, Asim Shankar, 20, 2, 22, LINK)"
6974,2,52,12,64,"(9d01b154aa0d31fdea93f349abfb232b2a557327, 2017-01-20 16:59:36 -0800, Suharsh Sivakumar, 26, 6, 32, LINK), (723c4048790d6f0636f6c1df5f4fb793ef7a4ae6, 2017-01-20 16:59:36 -0800, Suharsh Sivakumar, 26, 6, 32, LINK)"
70,1,3,3,6,"(2c7aa90670934537b22b78f295e37449b2fc48da, 2019-08-08 09:30:09 -0700, Kan Chen, 3, 3, 6, LINK)"
7025,1,8,0,8,"(0a9b39caefd437fec742ae48b25061abd6e2699b, 2017-04-28 16:42:25 -0800, Vijay Vasudevan, 8, 0, 8, LINK)"
7051,1,884,326,1210,"(cc2dd4ac8538045e94e3f8fe4fb1c532f67c1844, 2017-06-05 10:29:50 -0700, Shanqing Cai, 884, 326, 1210, LINK)"
7065,1,311,9,320,"(0318cf082ee88ff0e226a5bf7da0487f44d82182, 2017-01-30 12:28:52 -0800, A. Unique TensorFlower, 311, 9, 320, LINK)"
7088,1,1,0,1,"(c3df5d40ef8240ede980ccb740d6af87837d8eef, 2017-01-27 14:50:34 -0800, Andrew Harp, 1, 0, 1, LINK)"
71,2,27,2,29,"(31eee7f5c23fd3387b7b3adaafcfd258fecd2025, 2019-08-08 16:02:50 -0700, Diego Caballero, 14, 1, 15, LINK), (e5603953205c94a0bba5f406df18b479298b7a79, 2019-08-08 16:02:50 -0700, Diego Caballero, 13, 1, 14, LINK)"
713,1,8,8,16,"(38f54b55cdc66e12a2f6ce9d6724440e9738ac6f, 2016-01-11 13:03:29 -0800, Benoit Steiner, 8, 8, 16, LINK)"
7136,1,7,2,9,"(b059b4c7e7de05024f6c19370dcd83293b500a26, 2017-03-13 12:01:29 -0700, Yong Tang, 7, 2, 9, LINK)"
714,2,65,9,74,"(05626f9fc3b7084b34535bf0cd44f79d8fcee649, 2016-08-19 22:54:58 +0800, Jingtian Peng, 51, 0, 51, LINK), (2e680bbcace962a7aa85baaef948d360e6a2c49b, 2015-12-29 22:54:31 -0800, Jan Prach, 14, 9, 23, REGEX)"
7150,1,39,6,45,"(033f87b7f4d54c9f981ef848f559d232dbcc8d34, 2017-02-10 11:20:10 -0800, Pete Warden, 39, 6, 45, LINK)"
7162,1,2,0,2,"(17ce98437f34ab5439b3e46adb2eb5b692c48abd, 2017-11-07 05:30:51 +0800, Daniel Zhang, 2, 0, 2, LINK)"
7169,1,6,1,7,"(afc7ea521c1ad14c217116a462cb77f2e8640b16, 2017-02-01 12:06:08 -0800, Asim Shankar, 6, 1, 7, LINK)"
7175,1,23,5,28,"(fbcb58b422f9bf2c2a23ac33d21b87daf5f31d49, 2017-03-07 17:49:17 -0800, Asim Shankar, 23, 5, 28, LINK)"
72,3,13,9,22,"(cae7b6b7f185cff51cbde7fb27ed5e4a4811fce5, 2019-08-23 11:28:19 -0700, River Riddle, 4, 3, 7, LINK), (ae4fec85877bf9318ebcf9d18b1beb2d3c084edb, 2019-08-23 11:28:19 -0700, River Riddle, 4, 3, 7, LINK), (ee403f003e4614baab6219bedb19f5c15a6a1225, 2016-01-07 11:35:37 -0800, Illia Polosukhin, 5, 3, 8, LINK)"
7204,1,57,17,74,"(029a1708c1804ddbdb6396b3df6d8b3541d77f0d, 2017-02-18 13:53:23 -0800, Eugene Brevdo, 57, 17, 74, LINK)"
7216,1,4,3,7,"(edc1bf117b88059b92d7500953615f417122950a, 2017-02-02 11:53:25 -0800, A. Unique TensorFlower, 4, 3, 7, LINK)"
7287,1,1,0,1,"(43c2d687153a42fe91f8f93fb571cf0f4a15be3e, 2017-03-09 15:40:18 -0800, Martin Wicke, 1, 0, 1, LINK)"
7308,1,3,3,6,"(fcae253c08a9f54d55cfa596402ab53c397089bd, 2017-02-07 14:31:04 -0800, A. Unique TensorFlower, 3, 3, 6, LINK)"
7312,1,0,2,2,"(940d968347eccd4afded06603b4d63eedc721a16, 2017-06-16 14:20:40 -0700, Kaarthik Sivashanmugam, 0, 2, 2, LINK)"
7356,1,1,1,2,"(c7fca9eed7b584cbfd95b253908c51f4e9b7fa8b, 2017-02-09 13:09:43 -0500, Julian Berman, 1, 1, 2, LINK)"
7375,1,2,2,4,"(099ef38a99d069b9a1f6d09a289b2df69eaee276, 2017-02-10 18:26:19 -0800, Justine Tunney, 2, 2, 4, LINK)"
7382,1,1,1,2,"(c0fc1b998ddbc838a479e295dfd9c0ad75d28f48, 2017-02-09 16:14:05 -0800, Dandelion Mané, 1, 1, 2, LINK)"
7394,1,28,7,35,"(caced55cbc205a9423a480cae0bb9e7a9a10f3a1, 2018-02-08 13:17:53 -0800, Asim Shankar, 28, 7, 35, LINK)"
74,2,66,14,80,"(a3fb4cd4ea207f01b60b49b307c8618a55422d53, 2019-08-20 10:43:45 -0700, Diego Caballero, 17, 7, 24, LINK), (1b4a7714b3db0b9cde093a7493f1fbdb1c087aba, 2019-08-20 10:43:45 -0700, Diego Caballero, 49, 7, 56, LINK)"
7406,1,1,4,5,"(3116fa80450735e907907bc57a6834e9e212570a, 2017-03-22 09:54:14 -0700, Mycosynth, 1, 4, 5, LINK)"
744,1,16,2,18,"(a6037e933fe8799c80f94decc9f5b178b833c1b8, 2016-01-11 11:37:01 -0800, Derek Murray, 16, 2, 18, LINK)"
7452,1,4,4,8,"(d758e6dc346eadee5d71482415ad9a0095bfb591, 2017-02-13 11:26:38 -0800, Andrew Harp, 4, 4, 8, LINK)"
75,2,6,0,6,"(68ba90e77dde008dc7109a3f9eef943bfe2e4de1, 2019-08-13 14:22:58 -0700, jpienaar, 3, 0, 3, LINK), (8024036f66ba5ba47cbfdacd627ec91f25196145, 2019-08-13 14:22:58 -0700, jpienaar, 3, 0, 3, LINK)"
751,1,123,31,154,"(92ea3d1120cf58bac27eac3189b3c6ff0eba68e4, 2016-01-14 14:58:19 -0800, Sherry Moore, 123, 31, 154, LINK)"
7569,1,1,1,2,"(f2843b0831653020ca6e1ceb7011f916e2e8f706, 2017-02-22 13:22:41 -0800, Patrick Nguyen, 1, 1, 2, LINK)"
759,1,51,0,51,"(05626f9fc3b7084b34535bf0cd44f79d8fcee649, 2016-08-19 22:54:58 +0800, Jingtian Peng, 51, 0, 51, LINK)"
7647,1,2,1,3,"(cb4f6337a583bb0f745d0a7319cf4d8256fdb3ea, 2017-02-19 13:30:22 -0500, Jeremy Sawruk, 2, 1, 3, LINK)"
7683,1,16,1,17,"(d58dd2dfd24d995aee56473aa9663cfabc6faea1, 2017-02-23 11:10:18 -0800, Andrew Harp, 16, 1, 17, LINK)"
772,1,1,0,1,"(2a128fcaa6eb2771428f300c728db4db647b5927, 2016-01-16 12:05:52 +0800, Yi-Lin Juang, 1, 0, 1, LINK)"
7754,1,96,20,116,"(53f68459f18fd9c707183511e1e58d03e2f367db, 2017-05-05 16:32:41 -0800, A. Unique TensorFlower, 96, 20, 116, LINK)"
7767,1,32,18,50,"(b0006cef925d0588cc53a57951c370c83d8e5de9, 2017-02-22 14:30:58 -0800, Jonathan Hseu, 32, 18, 50, LINK)"
79,1,92,10,102,"(b378657b8c50f49f9622281e698c62d5538b9397, 2016-01-14 19:17:59 -0800, Illia Polosukhin, 92, 10, 102, LINK)"
791,1,1,0,1,"(deb4f6f596f20e958fa4c9c0a47b98e6e7097aa4, 2016-01-26 20:43:06 -0800, Sagan Bolliger, 1, 0, 1, LINK)"
7917,1,0,1,1,"(d0eb4d6a2e0b22a5f72d880232871b57da892bfa, 2017-03-01 00:30:08 -0800, A. Unique TensorFlower, 0, 1, 1, LINK)"
7919,1,32,63,95,"(b4d091d5a372f97af48192cb431985b20b447158, 2017-02-27 11:16:08 -0800, Peter Hawkins, 32, 63, 95, LINK)"
7935,1,10,2,12,"(ab9ab8937f13a98e13ee531d56999473099a373c, 2017-03-07 00:31:47 -0800, Derek Murray, 10, 2, 12, LINK)"
8,5,35480,8286,43766,"(cf7c008ab150ac8e5edb3ed053d38b2919699796, 2017-06-28 11:07:44 -0700, Yifei Feng, 35256, 8213, 43469, LINK), (3faa4d2d9672fb6f8ba8f80a0df45dabeb5a3382, 2017-06-26 10:16:32 -0700, A. Unique TensorFlower, 2, 0, 2, LINK), (1c156f643c9e5cdf5b349f43111b0cd1391ef468, 2017-02-20 21:11:19 +0100, Hans Pabst, 21, 15, 36, LINK), (fa4c9a73fc04c5026035684fec6604ee47034f96, 2017-01-26 16:26:46 +0100, Hans Pabst, 49, 44, 93, LINK), (0eaf00d35735095cfc306b115a908e17b2c4beb0, 2015-11-24 19:34:48 -0800, Illia Polosukhin, 152, 14, 166, LINK)"
80,2,254,41,295,"(be0c1480422b56b58cfdba5ee714af50f822a756, 2019-08-16 10:17:47 -0700, Denis Khalikov, 116, 20, 136, LINK), (43cb2e491b095b331659e298f3bb536b29583e56, 2019-08-16 10:17:47 -0700, Denis Khalikov, 138, 21, 159, LINK)"
8041,1,1,1,2,"(1f8eae975b16940d60041065b08d15d47af6c820, 2017-03-04 08:46:22 -0800, A. Unique TensorFlower, 1, 1, 2, LINK)"
8047,1,36,4,40,"(97bb657c6d3849bfddead2c4c6f68c53157d7982, 2017-03-20 07:57:56 -0800, A. Unique TensorFlower, 36, 4, 40, LINK)"
8059,2,103,67,170,"(5f1976d08346f2e444679ee902d5a8b00c2ab95a, 2017-03-06 10:16:16 -0800, Andrew Harp, 5, 4, 9, LINK), (9c86d93fd36db784677a50d0e4aca8fe6a342bac, 2017-03-03 16:31:42 -0800, Andrew Harp, 98, 63, 161, LINK)"
